hdbscan_final,leiden_target14_final,true_label
3,3,ductal
11,1,alpha
11,8,alpha
12,4,beta
11,8,alpha
3,3,ductal
12,4,beta
3,3,ductal
3,3,ductal
3,3,ductal
11,1,alpha
11,1,alpha
11,1,alpha
12,4,beta
3,3,ductal
11,1,alpha
0,10,endothelial
11,1,alpha
13,7,quiescent_stellate
12,4,beta
8,6,delta
11,8,alpha
1,2,acinar
11,8,alpha
12,0,beta
15,0,beta
11,1,alpha
13,7,quiescent_stellate
11,8,alpha
12,0,beta
11,8,alpha
13,7,quiescent_stellate
1,2,acinar
11,1,alpha
11,8,alpha
12,4,beta
1,2,acinar
8,6,delta
1,2,acinar
11,8,alpha
11,1,alpha
3,3,ductal
7,9,gamma
0,10,endothelial
12,4,beta
11,8,alpha
11,1,alpha
3,3,ductal
11,1,alpha
11,1,alpha
11,8,alpha
12,4,beta
1,2,acinar
11,8,alpha
12,4,beta
11,1,alpha
11,1,alpha
11,1,alpha
2,11,ductal
8,6,delta
11,1,alpha
11,1,alpha
15,7,alpha
1,2,acinar
3,3,ductal
3,3,ductal
11,1,alpha
7,9,alpha
11,1,alpha
1,2,acinar
12,4,beta
11,1,alpha
7,9,gamma
1,2,acinar
11,1,alpha
7,9,gamma
7,9,gamma
15,0,beta
15,0,beta
15,5,alpha
12,4,beta
12,4,beta
1,2,acinar
1,2,acinar
1,2,acinar
13,7,quiescent_stellate
13,7,quiescent_stellate
3,3,ductal
12,4,beta
11,1,alpha
12,4,beta
11,1,alpha
3,3,ductal
11,1,alpha
11,1,alpha
11,8,alpha
11,1,alpha
11,1,alpha
12,4,beta
8,6,beta
12,0,beta
1,2,acinar
11,8,alpha
12,4,beta
12,4,beta
12,4,beta
12,4,beta
7,9,gamma
0,10,endothelial
13,7,quiescent_stellate
11,1,alpha
11,1,alpha
12,4,beta
12,4,beta
12,4,beta
3,3,ductal
3,3,ductal
12,4,beta
13,7,quiescent_stellate
11,1,alpha
11,1,alpha
15,1,alpha
13,7,activated_stellate
1,2,acinar
12,4,beta
11,1,alpha
11,8,alpha
2,11,ductal
11,1,alpha
12,4,beta
11,1,alpha
12,4,beta
0,10,endothelial
3,3,ductal
0,10,endothelial
12,4,beta
13,7,quiescent_stellate
0,10,endothelial
11,1,alpha
11,8,alpha
12,4,beta
15,1,alpha
15,7,activated_stellate
13,7,quiescent_stellate
11,1,alpha
12,4,beta
11,1,alpha
11,1,alpha
12,4,beta
15,7,activated_stellate
12,4,beta
11,8,alpha
12,4,beta
15,0,delta
13,7,quiescent_stellate
11,1,alpha
12,4,beta
12,4,beta
11,1,alpha
5,12,beta
11,5,alpha
12,4,beta
8,6,delta
2,11,ductal
11,1,alpha
12,4,beta
0,10,endothelial
12,4,beta
11,1,beta
11,1,alpha
11,1,alpha
11,1,alpha
11,1,alpha
9,7,schwann
11,8,alpha
12,4,beta
6,12,macrophage
0,10,endothelial
3,3,ductal
12,4,beta
11,1,alpha
11,8,alpha
13,7,quiescent_stellate
1,2,acinar
3,3,ductal
11,8,alpha
12,4,beta
11,1,alpha
12,4,beta
11,1,alpha
1,2,ductal
8,6,delta
8,6,delta
1,2,ductal
3,3,ductal
3,3,ductal
1,2,ductal
11,1,alpha
1,2,ductal
1,2,ductal
11,1,alpha
3,3,ductal
2,11,ductal
1,2,ductal
8,6,delta
10,7,activated_stellate
12,0,beta
1,2,ductal
3,3,ductal
12,0,beta
12,0,beta
8,6,delta
1,2,ductal
8,6,delta
11,1,alpha
12,0,beta
12,0,beta
8,6,delta
1,2,ductal
10,7,activated_stellate
1,2,ductal
1,2,ductal
2,11,ductal
12,0,beta
6,12,macrophage
11,1,alpha
12,0,beta
12,0,beta
11,1,alpha
3,3,ductal
8,6,beta
12,0,beta
11,1,alpha
3,3,ductal
3,3,ductal
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
11,1,alpha
12,0,beta
2,11,ductal
12,0,beta
3,3,ductal
11,1,alpha
12,0,beta
4,13,delta
12,0,beta
12,0,beta
3,3,ductal
12,0,beta
1,2,ductal
12,0,beta
3,3,ductal
1,2,ductal
10,7,activated_stellate
11,5,alpha
11,1,alpha
8,6,delta
10,7,activated_stellate
10,7,activated_stellate
12,0,beta
10,7,activated_stellate
11,1,alpha
12,0,beta
3,3,ductal
15,7,quiescent_stellate
12,0,beta
1,2,ductal
12,0,beta
12,0,beta
10,7,activated_stellate
8,6,delta
12,0,beta
12,0,beta
12,0,beta
12,4,beta
8,6,delta
12,0,beta
8,6,delta
11,8,alpha
3,3,ductal
11,5,alpha
11,1,alpha
11,1,alpha
6,12,macrophage
8,6,delta
3,3,ductal
3,3,ductal
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
11,5,alpha
12,0,beta
8,6,delta
11,1,alpha
11,1,alpha
8,6,delta
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
8,6,delta
1,2,acinar
3,3,ductal
11,1,alpha
3,3,ductal
3,3,ductal
12,0,beta
12,0,beta
7,9,gamma
11,5,alpha
12,0,beta
12,0,beta
12,0,beta
1,2,ductal
10,7,activated_stellate
8,6,delta
12,0,beta
3,3,ductal
12,0,beta
1,2,ductal
1,2,ductal
12,0,beta
11,1,alpha
3,3,ductal
8,6,delta
12,0,beta
8,6,delta
8,6,delta
11,1,alpha
11,1,alpha
3,3,ductal
6,12,macrophage
11,5,alpha
1,2,ductal
3,3,ductal
3,3,ductal
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
11,8,alpha
12,0,beta
12,0,beta
3,3,ductal
3,3,ductal
12,0,beta
12,0,beta
11,1,alpha
11,1,alpha
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
11,1,alpha
8,6,delta
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
12,0,beta
12,0,beta
8,6,delta
12,0,beta
3,3,ductal
7,9,gamma
8,6,delta
2,11,ductal
11,1,alpha
1,2,ductal
11,1,alpha
11,5,alpha
8,6,delta
11,1,alpha
12,0,beta
8,6,delta
11,1,alpha
11,1,alpha
8,6,delta
12,0,beta
12,0,beta
11,1,alpha
7,9,gamma
12,0,beta
12,0,beta
7,9,gamma
8,6,delta
3,3,ductal
12,0,beta
11,8,alpha
8,6,delta
12,0,beta
12,0,beta
11,1,alpha
1,2,ductal
3,3,ductal
12,0,beta
11,1,alpha
3,3,ductal
10,7,activated_stellate
11,1,alpha
12,0,beta
11,5,alpha
3,3,ductal
12,0,beta
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,1,alpha
8,6,delta
11,1,alpha
6,12,macrophage
11,1,alpha
11,1,alpha
12,0,beta
10,7,activated_stellate
12,0,beta
12,0,beta
3,3,ductal
3,3,ductal
7,9,gamma
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,1,alpha
8,6,delta
11,1,alpha
3,3,ductal
1,2,ductal
12,0,beta
11,1,alpha
11,1,alpha
1,2,ductal
3,3,ductal
11,5,alpha
11,1,alpha
3,3,ductal
12,0,beta
12,0,beta
11,5,alpha
1,2,ductal
7,9,gamma
12,0,beta
8,6,delta
7,9,gamma
12,0,beta
3,3,ductal
3,3,ductal
12,0,beta
3,3,ductal
12,4,beta
11,1,alpha
12,0,beta
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
11,1,alpha
3,3,ductal
11,8,alpha
3,3,ductal
12,0,beta
11,5,alpha
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,5,alpha
6,12,macrophage
11,1,alpha
8,6,delta
7,9,gamma
12,0,beta
12,0,beta
8,6,delta
1,2,ductal
3,3,ductal
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
11,1,alpha
15,7,activated_stellate
11,1,alpha
7,9,gamma
8,6,delta
12,0,beta
11,5,alpha
11,1,alpha
12,0,beta
8,6,delta
15,6,delta
8,6,delta
11,5,alpha
12,0,beta
12,0,beta
10,7,activated_stellate
3,3,ductal
12,0,beta
7,9,epsilon
11,1,alpha
7,9,gamma
7,9,gamma
12,0,beta
7,9,gamma
11,1,alpha
11,1,alpha
12,0,beta
11,1,alpha
3,3,ductal
8,6,delta
11,1,alpha
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
3,3,ductal
11,1,alpha
11,1,alpha
3,3,ductal
8,6,delta
12,0,beta
6,12,macrophage
11,1,alpha
3,3,ductal
12,0,beta
11,1,alpha
10,7,activated_stellate
3,3,ductal
12,0,beta
11,5,alpha
12,0,beta
12,0,beta
2,11,ductal
0,10,endothelial
3,3,ductal
11,1,alpha
3,3,ductal
7,9,gamma
12,0,beta
10,7,activated_stellate
12,0,beta
11,1,alpha
11,1,alpha
10,7,activated_stellate
3,3,ductal
11,1,alpha
12,0,beta
12,0,beta
11,1,alpha
8,6,delta
12,0,beta
3,3,ductal
12,4,beta
12,0,beta
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
11,1,alpha
8,6,delta
7,9,gamma
12,0,beta
8,6,beta
11,1,alpha
11,5,alpha
8,6,delta
11,1,alpha
7,9,gamma
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
10,7,activated_stellate
12,0,beta
1,2,ductal
12,0,beta
12,0,beta
12,0,beta
8,6,delta
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
12,0,beta
8,6,beta
11,5,alpha
12,0,beta
12,0,beta
8,6,delta
3,3,ductal
11,1,alpha
3,3,ductal
12,0,beta
11,1,alpha
0,10,endothelial
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
15,0,beta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,8,alpha
8,6,beta
7,9,beta
3,3,ductal
3,3,ductal
10,7,activated_stellate
11,1,alpha
11,5,alpha
11,1,alpha
12,0,beta
12,0,beta
3,3,ductal
15,7,activated_stellate
11,8,alpha
7,9,gamma
15,7,quiescent_stellate
12,0,beta
2,11,ductal
8,6,delta
12,0,beta
1,2,ductal
12,0,beta
11,1,alpha
7,9,gamma
12,0,beta
11,5,alpha
12,0,beta
3,3,ductal
12,0,beta
7,9,gamma
12,0,beta
2,11,ductal
12,0,beta
3,3,ductal
1,2,ductal
7,9,gamma
10,7,activated_stellate
11,5,alpha
11,1,alpha
12,0,beta
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
11,1,alpha
11,1,alpha
11,5,alpha
12,0,beta
11,1,alpha
7,9,gamma
0,10,endothelial
12,0,beta
11,1,alpha
7,9,gamma
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
10,7,activated_stellate
8,6,delta
10,7,activated_stellate
3,3,ductal
12,0,beta
11,5,alpha
12,0,beta
12,0,beta
12,0,beta
8,6,beta
8,6,beta
12,0,beta
7,9,gamma
15,7,activated_stellate
3,3,ductal
11,5,alpha
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
7,9,beta
12,0,beta
12,0,beta
12,0,beta
7,9,gamma
11,1,alpha
11,5,alpha
3,3,ductal
12,0,beta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
12,0,beta
3,3,ductal
12,0,beta
8,6,delta
12,0,beta
12,0,beta
8,6,delta
3,3,ductal
12,0,beta
11,8,alpha
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
11,1,alpha
12,0,beta
12,0,beta
2,11,ductal
11,1,alpha
12,0,beta
11,1,alpha
10,7,activated_stellate
10,7,activated_stellate
8,6,delta
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
12,0,beta
3,3,ductal
12,0,beta
11,1,alpha
3,3,ductal
11,5,alpha
7,9,gamma
11,1,alpha
12,0,beta
3,3,ductal
12,0,beta
3,3,ductal
12,0,beta
5,12,t_cell
11,1,alpha
7,9,gamma
8,6,delta
0,10,endothelial
11,5,alpha
11,1,alpha
7,9,gamma
12,0,beta
12,0,beta
13,7,quiescent_stellate
6,12,macrophage
7,9,gamma
11,1,alpha
12,0,beta
12,0,beta
1,2,ductal
3,3,ductal
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
3,3,ductal
11,1,alpha
3,3,ductal
11,1,alpha
15,7,activated_stellate
3,3,ductal
3,3,ductal
12,0,beta
8,6,beta
3,3,ductal
2,11,ductal
3,3,ductal
3,3,ductal
12,0,beta
8,6,delta
8,6,delta
12,0,beta
1,2,ductal
1,2,ductal
12,0,beta
1,2,ductal
2,11,ductal
12,0,beta
3,3,ductal
12,0,beta
1,2,ductal
1,2,ductal
1,2,ductal
12,0,beta
1,2,ductal
8,6,delta
11,5,alpha
1,2,ductal
1,2,ductal
3,3,ductal
10,7,activated_stellate
12,0,beta
12,0,beta
8,6,delta
12,0,beta
1,2,ductal
12,0,beta
8,6,delta
1,2,ductal
11,1,alpha
8,6,delta
12,0,beta
1,2,ductal
8,6,delta
12,0,beta
1,2,ductal
8,6,delta
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
1,2,ductal
3,3,ductal
3,3,ductal
8,6,delta
11,1,alpha
1,2,ductal
8,6,delta
12,0,beta
12,0,beta
8,6,delta
3,3,ductal
3,3,ductal
8,6,delta
1,2,ductal
8,6,delta
10,7,activated_stellate
11,1,alpha
12,0,beta
3,3,ductal
1,2,ductal
6,12,macrophage
12,0,beta
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
8,6,delta
1,2,ductal
10,7,activated_stellate
11,1,alpha
8,6,delta
1,2,ductal
15,0,ductal
12,0,beta
12,0,beta
1,2,ductal
8,6,delta
12,0,beta
11,1,alpha
8,6,delta
7,9,gamma
12,0,beta
3,3,ductal
11,1,alpha
11,1,alpha
12,0,beta
10,7,activated_stellate
12,0,beta
12,0,beta
8,6,delta
12,0,beta
11,1,alpha
3,3,ductal
12,0,beta
11,1,alpha
12,0,beta
3,3,ductal
12,0,beta
11,1,alpha
12,0,beta
1,2,ductal
12,0,beta
3,3,ductal
8,6,delta
12,0,beta
11,1,alpha
8,6,delta
8,6,delta
12,0,beta
3,3,ductal
11,1,alpha
8,6,delta
12,0,beta
12,0,beta
11,1,alpha
14,7,quiescent_stellate
11,1,alpha
12,0,beta
10,7,activated_stellate
3,3,ductal
11,1,alpha
1,2,ductal
12,0,beta
11,8,alpha
11,1,alpha
3,3,ductal
3,3,ductal
1,2,ductal
11,1,alpha
11,1,alpha
11,1,alpha
12,0,beta
1,2,beta
8,6,delta
3,3,ductal
12,4,beta
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
3,3,ductal
7,9,gamma
3,3,ductal
11,1,alpha
8,6,delta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,5,alpha
8,6,delta
12,0,beta
12,0,beta
12,0,beta
1,2,ductal
3,3,ductal
1,2,ductal
8,6,delta
11,5,beta
11,5,alpha
11,5,alpha
8,6,delta
3,3,ductal
3,3,ductal
12,4,beta
12,0,beta
11,1,alpha
7,9,gamma
12,0,beta
11,1,alpha
8,6,delta
11,1,alpha
12,0,beta
8,6,delta
1,2,ductal
3,3,ductal
12,5,beta
3,3,ductal
12,0,beta
11,1,alpha
11,1,alpha
3,3,ductal
12,0,beta
7,9,gamma
11,5,alpha
12,0,beta
8,6,delta
3,3,ductal
12,0,beta
11,5,alpha
3,3,ductal
11,5,alpha
7,9,gamma
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
3,3,ductal
12,0,beta
7,9,gamma
3,3,ductal
11,8,alpha
10,7,activated_stellate
3,3,ductal
7,9,gamma
1,2,ductal
11,1,alpha
10,7,activated_stellate
11,8,alpha
12,0,beta
12,4,beta
6,12,macrophage
1,2,ductal
11,1,alpha
8,6,delta
12,0,beta
3,3,ductal
1,2,ductal
3,3,ductal
12,0,beta
8,6,delta
12,0,beta
11,1,alpha
3,3,ductal
12,0,beta
3,3,ductal
10,7,activated_stellate
11,1,alpha
12,0,beta
8,6,delta
12,0,beta
12,0,beta
8,6,delta
12,0,beta
11,1,alpha
11,1,alpha
11,1,alpha
3,3,ductal
11,1,alpha
11,1,alpha
12,0,beta
1,2,ductal
3,3,ductal
2,11,ductal
11,1,alpha
15,8,beta
8,6,delta
12,0,beta
3,3,ductal
12,0,beta
3,3,ductal
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
3,3,ductal
10,7,activated_stellate
3,3,ductal
12,0,beta
3,3,ductal
15,7,activated_stellate
3,3,ductal
12,0,beta
12,0,beta
12,0,beta
8,6,delta
11,5,alpha
8,6,delta
11,1,alpha
3,3,ductal
7,9,gamma
7,9,gamma
11,1,alpha
1,2,ductal
12,0,beta
11,5,alpha
11,1,alpha
11,1,alpha
2,11,ductal
3,3,ductal
12,0,beta
12,4,beta
3,3,ductal
10,7,activated_stellate
12,0,beta
3,3,ductal
3,3,ductal
3,3,ductal
1,2,acinar
3,3,ductal
7,9,gamma
11,1,alpha
3,3,ductal
12,0,beta
3,3,ductal
7,9,gamma
12,0,beta
12,0,beta
12,0,beta
8,6,delta
11,5,alpha
12,0,beta
12,0,beta
12,0,beta
10,7,activated_stellate
3,3,ductal
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
7,9,gamma
12,0,beta
7,9,gamma
3,3,ductal
3,3,ductal
12,0,beta
12,0,beta
11,1,alpha
8,6,delta
12,0,beta
11,5,alpha
3,3,ductal
8,6,delta
11,5,alpha
3,3,ductal
11,1,alpha
3,3,ductal
8,6,delta
11,1,alpha
11,1,alpha
12,0,beta
1,2,ductal
1,2,ductal
2,11,ductal
12,0,beta
3,3,ductal
11,1,alpha
12,0,beta
3,3,ductal
11,5,alpha
12,0,beta
7,9,gamma
8,6,delta
11,1,alpha
3,3,ductal
7,9,gamma
3,3,ductal
12,0,beta
12,0,beta
12,0,beta
1,2,ductal
11,5,alpha
12,0,beta
12,0,beta
12,0,beta
11,5,alpha
11,1,alpha
12,0,beta
11,5,alpha
11,1,alpha
12,0,beta
12,0,beta
11,5,alpha
12,0,beta
12,4,beta
11,1,alpha
12,0,beta
11,1,alpha
8,6,delta
12,0,beta
12,0,beta
11,1,alpha
10,7,activated_stellate
12,0,beta
7,9,gamma
11,1,alpha
12,0,beta
15,0,beta
11,1,alpha
11,5,alpha
10,7,activated_stellate
10,7,activated_stellate
11,1,alpha
12,0,beta
11,5,alpha
3,3,ductal
3,3,ductal
12,0,beta
12,0,beta
7,9,gamma
7,9,gamma
12,0,beta
10,7,activated_stellate
3,3,ductal
12,0,beta
11,1,alpha
3,3,ductal
11,5,alpha
12,0,beta
12,0,beta
11,1,alpha
1,2,ductal
12,0,beta
11,1,alpha
11,5,alpha
7,9,gamma
8,6,delta
11,1,alpha
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
3,3,ductal
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
3,3,ductal
11,1,alpha
3,3,ductal
1,2,ductal
7,9,gamma
11,1,alpha
0,10,endothelial
3,3,ductal
12,0,beta
7,9,gamma
12,0,beta
3,3,ductal
11,1,alpha
1,2,ductal
10,7,activated_stellate
7,9,gamma
12,0,beta
11,1,alpha
3,3,ductal
12,0,beta
3,3,ductal
10,7,activated_stellate
7,9,gamma
1,2,ductal
11,1,alpha
12,0,beta
12,0,beta
1,2,ductal
12,0,beta
12,0,beta
8,6,delta
7,9,gamma
3,3,ductal
12,0,beta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
10,7,activated_stellate
12,4,beta
11,1,alpha
3,3,ductal
12,0,beta
7,9,gamma
3,3,ductal
12,0,beta
12,0,beta
11,1,alpha
10,7,activated_stellate
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
11,1,alpha
3,3,ductal
12,0,beta
11,1,alpha
12,0,beta
3,3,ductal
12,0,beta
8,6,delta
11,1,alpha
12,0,beta
11,1,alpha
11,5,alpha
3,3,ductal
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,1,alpha
3,3,ductal
0,10,endothelial
11,1,alpha
8,6,delta
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
1,2,ductal
12,0,beta
11,1,alpha
3,3,ductal
12,0,beta
12,0,beta
7,9,gamma
12,0,beta
12,0,beta
3,3,ductal
2,11,ductal
12,0,beta
12,0,beta
11,1,alpha
11,5,alpha
11,1,alpha
11,8,alpha
10,7,activated_stellate
11,1,alpha
11,1,alpha
11,5,alpha
11,1,alpha
7,9,gamma
3,3,ductal
11,1,alpha
11,1,alpha
12,0,beta
12,0,beta
12,0,beta
3,3,ductal
11,1,alpha
11,1,alpha
12,4,beta
11,1,alpha
11,1,alpha
12,0,beta
12,0,beta
8,6,delta
3,3,ductal
11,5,alpha
12,0,beta
12,0,beta
2,11,ductal
12,0,beta
12,0,beta
12,0,beta
8,6,beta
12,0,beta
12,0,beta
3,3,ductal
12,0,beta
11,1,alpha
11,1,alpha
11,1,alpha
11,1,alpha
12,0,beta
11,5,alpha
12,0,beta
11,1,alpha
7,9,gamma
12,0,beta
7,9,gamma
12,4,beta
7,9,gamma
12,0,beta
12,0,beta
11,1,alpha
6,12,macrophage
1,2,ductal
12,0,beta
11,5,alpha
11,1,alpha
12,0,beta
12,0,beta
8,6,delta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,1,alpha
3,3,ductal
11,5,alpha
11,1,alpha
10,7,activated_stellate
7,9,gamma
12,0,beta
12,0,beta
3,3,ductal
1,2,ductal
11,1,alpha
12,0,beta
11,1,alpha
8,6,delta
10,7,activated_stellate
12,0,beta
3,3,ductal
11,5,alpha
0,10,endothelial
12,0,beta
12,0,beta
1,2,ductal
11,1,alpha
12,0,beta
12,0,beta
1,2,ductal
12,0,beta
3,3,ductal
11,1,alpha
11,5,alpha
11,1,alpha
7,9,gamma
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
7,9,gamma
12,0,beta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
15,8,ductal
11,5,alpha
12,0,beta
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,5,alpha
12,4,beta
7,9,gamma
12,0,beta
1,2,ductal
11,1,alpha
11,1,alpha
3,3,ductal
7,9,gamma
10,7,activated_stellate
11,1,alpha
11,1,alpha
11,5,alpha
11,5,alpha
11,5,alpha
3,3,ductal
12,0,beta
11,1,alpha
12,0,beta
10,7,activated_stellate
8,6,delta
2,11,ductal
12,0,beta
11,1,alpha
7,9,gamma
11,1,alpha
12,0,beta
4,13,mast
12,0,beta
3,3,ductal
12,0,beta
3,3,ductal
12,0,beta
12,0,beta
12,0,beta
9,7,schwann
11,5,alpha
2,11,ductal
11,5,beta
12,0,beta
12,0,beta
3,3,ductal
1,2,ductal
12,0,beta
3,3,ductal
8,6,delta
11,1,alpha
11,1,alpha
13,7,quiescent_stellate
12,0,beta
12,0,beta
10,7,activated_stellate
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
12,0,beta
12,0,beta
11,1,alpha
12,0,beta
12,0,beta
10,7,activated_stellate
11,1,alpha
12,0,beta
12,0,beta
1,2,ductal
